transaction_id,timestamp,customer_hash,amount_usd,cross_border,new_beneficiary,cash_equivalent,country_risk,velocity_24h,night_transaction,investigation_label,data_status
txn-01094,2025-05-18 18:00:00+00:00,customer-056,5189.66,0,0,0,0,1,0,0,fictional
txn-01095,2025-05-18 21:00:00+00:00,customer-057,9050.37,0,0,0,0,1,0,0,fictional
txn-01096,2025-05-19 00:00:00+00:00,customer-058,4633.92,0,0,0,1,3,1,0,fictional
txn-01097,2025-05-19 03:00:00+00:00,customer-059,33509.97,0,0,0,3,1,1,1,fictional
txn-01098,2025-05-19 06:00:00+00:00,customer-060,5288.22,0,0,0,1,2,0,0,fictional
txn-01099,2025-05-19 09:00:00+00:00,customer-061,7069.98,1,0,0,0,5,0,0,fictional
txn-01100,2025-05-19 12:00:00+00:00,customer-062,1166.35,0,1,0,1,3,0,0,fictional
txn-01101,2025-05-19 15:00:00+00:00,customer-063,350.26,0,1,0,1,4,0,0,fictional
txn-01102,2025-05-19 18:00:00+00:00,customer-064,1694.32,1,1,0,0,6,0,0,fictional
txn-01103,2025-05-19 21:00:00+00:00,customer-065,4770.8,0,0,0,3,1,0,0,fictional
txn-01104,2025-05-20 00:00:00+00:00,customer-066,1577.05,0,0,0,0,1,1,0,fictional
txn-01105,2025-05-20 03:00:00+00:00,customer-067,2192.17,0,0,0,0,3,1,0,fictional
txn-01106,2025-05-20 06:00:00+00:00,customer-068,852.48,0,0,0,2,2,0,0,fictional
txn-01107,2025-05-20 09:00:00+00:00,customer-069,20946.03,0,0,0,2,4,0,0,fictional
txn-01108,2025-05-20 12:00:00+00:00,customer-070,4887.51,1,0,0,0,3,0,0,fictional
txn-01109,2025-05-20 15:00:00+00:00,customer-071,5666.3,0,0,0,1,5,0,0,fictional
txn-01110,2025-05-20 18:00:00+00:00,customer-072,5158.63,0,0,0,0,3,0,0,fictional
txn-01111,2025-05-20 21:00:00+00:00,customer-073,2059.08,0,0,0,1,2,0,0,fictional
txn-01112,2025-05-21 00:00:00+00:00,customer-074,1702.19,0,1,0,1,1,1,0,fictional
txn-01113,2025-05-21 03:00:00+00:00,customer-075,2812.63,0,0,0,0,2,1,0,fictional
txn-01114,2025-05-21 06:00:00+00:00,customer-076,507.1,0,0,0,0,3,0,0,fictional
txn-01115,2025-05-21 09:00:00+00:00,customer-077,10220.19,0,0,0,0,4,0,0,fictional
txn-01116,2025-05-21 12:00:00+00:00,customer-078,649.34,0,0,0,0,0,0,0,fictional
txn-01117,2025-05-21 15:00:00+00:00,customer-079,6782.6,1,0,0,1,3,0,0,fictional
txn-01118,2025-05-21 18:00:00+00:00,customer-080,87721.25,1,0,1,1,3,0,1,fictional
txn-01119,2025-05-21 21:00:00+00:00,customer-081,693.41,0,0,0,3,0,0,0,fictional
txn-01120,2025-05-22 00:00:00+00:00,customer-082,848.01,0,0,0,2,1,1,0,fictional
txn-01121,2025-05-22 03:00:00+00:00,customer-083,1846.36,0,0,0,2,2,1,0,fictional
txn-01122,2025-05-22 06:00:00+00:00,customer-084,5516.44,0,0,0,1,2,0,0,fictional
txn-01123,2025-05-22 09:00:00+00:00,customer-085,2875.82,0,0,0,0,1,0,0,fictional
txn-01124,2025-05-22 12:00:00+00:00,customer-086,744.31,0,0,1,0,2,0,0,fictional
txn-01125,2025-05-22 15:00:00+00:00,customer-087,1028.28,1,0,0,0,2,0,0,fictional
txn-01126,2025-05-22 18:00:00+00:00,customer-088,1653.94,0,1,0,0,2,0,0,fictional
txn-01127,2025-05-22 21:00:00+00:00,customer-089,2176.83,1,0,0,2,3,0,0,fictional
txn-01128,2025-05-23 00:00:00+00:00,customer-090,730.52,0,0,0,1,2,1,0,fictional
txn-01129,2025-05-23 03:00:00+00:00,customer-091,1058.59,0,0,0,0,0,1,0,fictional
txn-01130,2025-05-23 06:00:00+00:00,customer-092,2715.79,1,0,0,1,3,0,0,fictional
txn-01131,2025-05-23 09:00:00+00:00,customer-093,1962.09,1,0,0,1,5,0,0,fictional
txn-01132,2025-05-23 12:00:00+00:00,customer-094,795.86,1,0,0,0,4,0,0,fictional
txn-01133,2025-05-23 15:00:00+00:00,customer-095,1236.54,1,0,0,1,2,0,0,fictional
txn-01134,2025-05-23 18:00:00+00:00,customer-096,19998.77,0,0,0,1,1,0,0,fictional
txn-01135,2025-05-23 21:00:00+00:00,customer-097,3026.95,0,0,0,0,2,0,0,fictional
txn-01136,2025-05-24 00:00:00+00:00,customer-098,60056.98,0,0,0,0,1,1,1,fictional
txn-01137,2025-05-24 03:00:00+00:00,customer-099,2439.85,0,1,0,1,4,1,0,fictional
txn-01138,2025-05-24 06:00:00+00:00,customer-100,3172.6,0,0,0,1,0,0,0,fictional
txn-01139,2025-05-24 09:00:00+00:00,customer-101,4020.37,1,0,0,0,4,0,0,fictional
txn-01140,2025-05-24 12:00:00+00:00,customer-102,1431.72,0,0,0,1,0,0,0,fictional
txn-01141,2025-05-24 15:00:00+00:00,customer-103,36741.44,0,0,1,0,3,0,0,fictional
txn-01142,2025-05-24 18:00:00+00:00,customer-104,2256.19,0,0,0,1,4,0,0,fictional
txn-01143,2025-05-24 21:00:00+00:00,customer-105,1202.2,0,0,0,2,1,0,0,fictional
txn-01144,2025-05-25 00:00:00+00:00,customer-106,1392.85,0,0,0,0,5,1,0,fictional
txn-01145,2025-05-25 03:00:00+00:00,customer-107,1925.88,0,1,0,2,2,1,0,fictional
txn-01146,2025-05-25 06:00:00+00:00,customer-108,930.68,1,0,0,0,3,0,0,fictional
txn-01147,2025-05-25 09:00:00+00:00,customer-109,251.88,0,1,0,2,2,0,0,fictional
txn-01148,2025-05-25 12:00:00+00:00,customer-110,2674.56,1,1,0,0,4,0,0,fictional
txn-01149,2025-05-25 15:00:00+00:00,customer-111,3816.03,1,0,0,1,6,0,0,fictional
txn-01150,2025-05-25 18:00:00+00:00,customer-112,28770.07,0,0,0,1,3,0,0,fictional
txn-01151,2025-05-25 21:00:00+00:00,customer-113,1656.12,1,0,0,0,2,0,0,fictional
txn-01152,2025-05-26 00:00:00+00:00,customer-114,15866.6,0,0,0,0,0,1,0,fictional
txn-01153,2025-05-26 03:00:00+00:00,customer-115,4586.27,0,0,0,1,2,1,0,fictional
txn-01154,2025-05-26 06:00:00+00:00,customer-116,892.96,0,0,0,3,4,0,0,fictional
txn-01155,2025-05-26 09:00:00+00:00,customer-117,2998.65,0,0,0,0,4,0,0,fictional
txn-01156,2025-05-26 12:00:00+00:00,customer-118,2886.4,1,0,0,3,2,0,0,fictional
txn-01157,2025-05-26 15:00:00+00:00,customer-119,16127.09,0,0,0,0,4,0,0,fictional
txn-01158,2025-05-26 18:00:00+00:00,customer-120,7050.5,0,0,0,0,2,0,0,fictional
txn-01159,2025-05-26 21:00:00+00:00,customer-121,6060.94,0,1,0,0,2,0,0,fictional
txn-01160,2025-05-27 00:00:00+00:00,customer-122,1410.26,0,0,0,2,2,1,0,fictional
txn-01161,2025-05-27 03:00:00+00:00,customer-123,4428.3,0,0,0,0,1,1,0,fictional
txn-01162,2025-05-27 06:00:00+00:00,customer-124,23964.24,0,0,0,3,1,0,0,fictional
txn-01163,2025-05-27 09:00:00+00:00,customer-125,7232.8,0,0,0,0,3,0,0,fictional
txn-01164,2025-05-27 12:00:00+00:00,customer-126,5507.35,1,1,0,1,6,0,0,fictional
txn-01165,2025-05-27 15:00:00+00:00,customer-127,15177.16,1,0,0,0,3,0,0,fictional
txn-01166,2025-05-27 18:00:00+00:00,customer-128,614.61,1,0,0,2,3,0,0,fictional
txn-01167,2025-05-27 21:00:00+00:00,customer-129,7117.28,0,0,0,2,4,0,0,fictional
txn-01168,2025-05-28 00:00:00+00:00,customer-130,5406.23,0,0,0,1,1,1,0,fictional
txn-01169,2025-05-28 03:00:00+00:00,customer-131,1965.13,0,1,0,2,4,1,0,fictional
txn-01170,2025-05-28 06:00:00+00:00,customer-132,2236.21,1,0,0,1,3,0,0,fictional
txn-01171,2025-05-28 09:00:00+00:00,customer-133,828.74,0,1,0,0,2,0,0,fictional
txn-01172,2025-05-28 12:00:00+00:00,customer-134,2994.53,0,0,0,0,3,0,0,fictional
txn-01173,2025-05-28 15:00:00+00:00,customer-135,2709.69,0,0,0,0,1,0,0,fictional
txn-01174,2025-05-28 18:00:00+00:00,customer-136,3870.57,1,0,0,2,3,0,0,fictional
txn-01175,2025-05-28 21:00:00+00:00,customer-137,9864.89,0,0,0,0,3,0,0,fictional
txn-01176,2025-05-29 00:00:00+00:00,customer-138,1989.31,0,0,0,1,2,1,0,fictional
txn-01177,2025-05-29 03:00:00+00:00,customer-139,1629.56,0,0,0,2,1,1,0,fictional
txn-01178,2025-05-29 06:00:00+00:00,customer-140,1756.2,0,0,0,1,2,0,0,fictional
txn-01179,2025-05-29 09:00:00+00:00,customer-141,456.97,0,0,0,0,0,0,0,fictional
txn-01180,2025-05-29 12:00:00+00:00,customer-142,8248.36,0,0,0,1,1,0,0,fictional
txn-01181,2025-05-29 15:00:00+00:00,customer-143,3976.79,0,0,0,1,2,0,0,fictional
txn-01182,2025-05-29 18:00:00+00:00,customer-144,1083.29,1,0,0,1,1,0,0,fictional
txn-01183,2025-05-29 21:00:00+00:00,customer-145,763.69,1,1,0,2,5,0,1,fictional
txn-01184,2025-05-30 00:00:00+00:00,customer-146,958.33,0,0,0,0,8,1,0,fictional
txn-01185,2025-05-30 03:00:00+00:00,customer-147,11831.92,0,1,0,1,3,1,0,fictional
txn-01186,2025-05-30 06:00:00+00:00,customer-148,26821.3,0,0,0,1,3,0,0,fictional
txn-01187,2025-05-30 09:00:00+00:00,customer-149,5091.66,1,0,0,0,3,0,0,fictional
txn-01188,2025-05-30 12:00:00+00:00,customer-150,3206.06,0,0,1,2,4,0,0,fictional
txn-01189,2025-05-30 15:00:00+00:00,customer-151,12212.23,0,0,1,0,2,0,0,fictional
txn-01190,2025-05-30 18:00:00+00:00,customer-152,1006.55,0,0,0,1,2,0,0,fictional
txn-01191,2025-05-30 21:00:00+00:00,customer-153,1578.36,1,1,0,1,4,0,0,fictional
txn-01192,2025-05-31 00:00:00+00:00,customer-154,1889.63,0,0,0,1,1,1,0,fictional
txn-01193,2025-05-31 03:00:00+00:00,customer-155,1659.92,0,0,0,2,2,1,0,fictional
txn-01194,2025-05-31 06:00:00+00:00,customer-156,3634.33,0,1,0,1,4,0,0,fictional
txn-01195,2025-05-31 09:00:00+00:00,customer-157,452.52,1,1,0,1,4,0,0,fictional
txn-01196,2025-05-31 12:00:00+00:00,customer-158,925.65,0,0,0,1,4,0,0,fictional
txn-01197,2025-05-31 15:00:00+00:00,customer-159,4293.77,0,0,0,0,0,0,0,fictional
txn-01198,2025-05-31 18:00:00+00:00,customer-160,629.13,0,1,0,2,3,0,0,fictional
txn-01199,2025-05-31 21:00:00+00:00,customer-161,8342.13,0,0,0,2,3,0,0,fictional
txn-01200,2025-06-01 00:00:00+00:00,customer-162,3852.03,0,0,0,0,1,1,0,fictional
txn-01201,2025-06-01 03:00:00+00:00,customer-163,21897.85,1,0,0,0,1,1,0,fictional
txn-01202,2025-06-01 06:00:00+00:00,customer-164,1771.03,0,0,0,2,2,0,0,fictional
txn-01203,2025-06-01 09:00:00+00:00,customer-165,3597.96,0,0,0,0,1,0,0,fictional
txn-01204,2025-06-01 12:00:00+00:00,customer-166,1468.73,0,1,0,3,3,0,0,fictional
txn-01205,2025-06-01 15:00:00+00:00,customer-167,852.11,0,0,0,2,2,0,0,fictional
txn-01206,2025-06-01 18:00:00+00:00,customer-168,2903.59,0,1,0,1,3,0,0,fictional
txn-01207,2025-06-01 21:00:00+00:00,customer-169,11235.21,0,0,1,0,4,0,0,fictional
txn-01208,2025-06-02 00:00:00+00:00,customer-170,1772.01,0,0,0,0,2,1,0,fictional
txn-01209,2025-06-02 03:00:00+00:00,customer-171,5739.03,0,0,0,1,1,1,0,fictional
txn-01210,2025-06-02 06:00:00+00:00,customer-172,1108.45,0,0,0,1,3,0,0,fictional
txn-01211,2025-06-02 09:00:00+00:00,customer-000,560.75,0,0,0,3,6,0,0,fictional
txn-01212,2025-06-02 12:00:00+00:00,customer-001,8251.92,1,0,0,1,4,0,0,fictional
txn-01213,2025-06-02 15:00:00+00:00,customer-002,372.12,0,0,0,0,2,0,0,fictional
txn-01214,2025-06-02 18:00:00+00:00,customer-003,4245.7,1,0,0,1,2,0,0,fictional
txn-01215,2025-06-02 21:00:00+00:00,customer-004,420.63,0,0,0,1,1,0,0,fictional
txn-01216,2025-06-03 00:00:00+00:00,customer-005,13314.1,0,0,0,0,0,1,0,fictional
txn-01217,2025-06-03 03:00:00+00:00,customer-006,1182.71,1,1,0,2,4,1,1,fictional
txn-01218,2025-06-03 06:00:00+00:00,customer-007,8035.85,1,0,0,0,5,0,0,fictional
txn-01219,2025-06-03 09:00:00+00:00,customer-008,2023.09,0,0,0,1,1,0,0,fictional
txn-01220,2025-06-03 12:00:00+00:00,customer-009,9852.97,0,0,1,1,1,0,0,fictional
txn-01221,2025-06-03 15:00:00+00:00,customer-010,409.38,1,0,0,0,1,0,0,fictional
txn-01222,2025-06-03 18:00:00+00:00,customer-011,8932.6,1,1,0,0,5,0,0,fictional
txn-01223,2025-06-03 21:00:00+00:00,customer-012,3824.95,0,0,0,0,1,0,0,fictional
txn-01224,2025-06-04 00:00:00+00:00,customer-013,2145.55,0,1,0,0,5,1,0,fictional
txn-01225,2025-06-04 03:00:00+00:00,customer-014,897.33,1,0,1,1,3,1,0,fictional
txn-01226,2025-06-04 06:00:00+00:00,customer-015,340.92,0,0,0,0,2,0,0,fictional
txn-01227,2025-06-04 09:00:00+00:00,customer-016,61584.63,1,0,0,2,2,0,1,fictional
txn-01228,2025-06-04 12:00:00+00:00,customer-017,2062.98,0,0,0,0,6,0,0,fictional
txn-01229,2025-06-04 15:00:00+00:00,customer-018,438.92,0,0,0,1,0,0,0,fictional
txn-01230,2025-06-04 18:00:00+00:00,customer-019,766.5,0,0,0,2,3,0,0,fictional
txn-01231,2025-06-04 21:00:00+00:00,customer-020,9396.22,0,1,0,0,5,0,0,fictional
txn-01232,2025-06-05 00:00:00+00:00,customer-021,35184.95,0,0,0,2,4,1,1,fictional
txn-01233,2025-06-05 03:00:00+00:00,customer-022,2020.85,0,0,1,2,1,1,0,fictional
txn-01234,2025-06-05 06:00:00+00:00,customer-023,1371.92,0,0,0,0,0,0,0,fictional
txn-01235,2025-06-05 09:00:00+00:00,customer-024,634.44,0,0,1,1,1,0,0,fictional
txn-01236,2025-06-05 12:00:00+00:00,customer-025,1649.19,1,0,0,2,3,0,0,fictional
txn-01237,2025-06-05 15:00:00+00:00,customer-026,3422.9,0,0,0,0,4,0,0,fictional
txn-01238,2025-06-05 18:00:00+00:00,customer-027,1499.81,1,0,0,2,6,0,0,fictional
txn-01239,2025-06-05 21:00:00+00:00,customer-028,2597.94,0,0,0,0,2,0,0,fictional
txn-01240,2025-06-06 00:00:00+00:00,customer-029,4402.45,0,0,0,0,4,1,0,fictional
txn-01241,2025-06-06 03:00:00+00:00,customer-030,36395.8,0,0,0,1,2,1,0,fictional
txn-01242,2025-06-06 06:00:00+00:00,customer-031,4295.3,0,0,0,0,2,0,0,fictional
txn-01243,2025-06-06 09:00:00+00:00,customer-032,1942.33,0,0,0,2,5,0,0,fictional
txn-01244,2025-06-06 12:00:00+00:00,customer-033,723.19,0,0,0,1,3,0,0,fictional
txn-01245,2025-06-06 15:00:00+00:00,customer-034,4056.05,0,1,0,1,3,0,0,fictional
txn-01246,2025-06-06 18:00:00+00:00,customer-035,30501.9,1,1,0,0,7,0,0,fictional
txn-01247,2025-06-06 21:00:00+00:00,customer-036,2635.48,0,1,0,0,2,0,0,fictional
txn-01248,2025-06-07 00:00:00+00:00,customer-037,2940.3,0,0,0,1,2,1,0,fictional
txn-01249,2025-06-07 03:00:00+00:00,customer-038,2335.75,1,0,0,0,5,1,0,fictional
txn-01250,2025-06-07 06:00:00+00:00,customer-039,1469.19,0,0,0,1,3,0,0,fictional
txn-01251,2025-06-07 09:00:00+00:00,customer-040,1944.49,0,0,0,0,2,0,0,fictional
txn-01252,2025-06-07 12:00:00+00:00,customer-041,2389.89,1,1,0,0,5,0,0,fictional
txn-01253,2025-06-07 15:00:00+00:00,customer-042,602.22,0,1,0,0,5,0,0,fictional
txn-01254,2025-06-07 18:00:00+00:00,customer-043,23555.12,0,1,0,0,1,0,0,fictional
txn-01255,2025-06-07 21:00:00+00:00,customer-044,2722.04,0,0,0,2,3,0,0,fictional
txn-01256,2025-06-08 00:00:00+00:00,customer-045,21190.82,0,0,0,3,2,1,0,fictional
txn-01257,2025-06-08 03:00:00+00:00,customer-046,981.33,0,0,0,2,1,1,0,fictional
txn-01258,2025-06-08 06:00:00+00:00,customer-047,1018.09,0,0,0,0,0,0,0,fictional
txn-01259,2025-06-08 09:00:00+00:00,customer-048,3975.64,0,0,0,0,0,0,0,fictional
txn-01260,2025-06-08 12:00:00+00:00,customer-049,1913.85,1,0,0,0,4,0,0,fictional
txn-01261,2025-06-08 15:00:00+00:00,customer-050,2593.11,0,0,0,0,3,0,0,fictional
txn-01262,2025-06-08 18:00:00+00:00,customer-051,11970.49,1,0,0,0,3,0,0,fictional
txn-01263,2025-06-08 21:00:00+00:00,customer-052,3723.21,0,0,0,3,6,0,0,fictional
txn-01264,2025-06-09 00:00:00+00:00,customer-053,930.87,1,0,0,1,8,1,0,fictional
txn-01265,2025-06-09 03:00:00+00:00,customer-054,6043.35,0,0,0,1,1,1,0,fictional
txn-01266,2025-06-09 06:00:00+00:00,customer-055,151.15,0,0,0,0,3,0,0,fictional
txn-01267,2025-06-09 09:00:00+00:00,customer-056,292.56,0,0,0,2,2,0,0,fictional
txn-01268,2025-06-09 12:00:00+00:00,customer-057,793.44,0,0,0,0,3,0,0,fictional
txn-01269,2025-06-09 15:00:00+00:00,customer-058,1239.28,0,1,1,1,1,0,0,fictional
txn-01270,2025-06-09 18:00:00+00:00,customer-059,985.81,0,0,0,2,1,0,0,fictional
txn-01271,2025-06-09 21:00:00+00:00,customer-060,1136.39,1,0,0,0,3,0,0,fictional
txn-01272,2025-06-10 00:00:00+00:00,customer-061,1381.21,0,0,0,2,0,1,0,fictional
txn-01273,2025-06-10 03:00:00+00:00,customer-062,112.56,0,0,0,1,4,1,0,fictional
txn-01274,2025-06-10 06:00:00+00:00,customer-063,1718.08,0,0,0,0,4,0,0,fictional
txn-01275,2025-06-10 09:00:00+00:00,customer-064,552.73,0,0,0,2,2,0,0,fictional
txn-01276,2025-06-10 12:00:00+00:00,customer-065,1122.19,1,0,0,1,1,0,0,fictional
txn-01277,2025-06-10 15:00:00+00:00,customer-066,5194.76,0,0,0,1,2,0,0,fictional
txn-01278,2025-06-10 18:00:00+00:00,customer-067,269.25,0,0,0,0,3,0,0,fictional
txn-01279,2025-06-10 21:00:00+00:00,customer-068,4324.61,1,0,0,1,4,0,0,fictional
txn-01280,2025-06-11 00:00:00+00:00,customer-069,5673.85,1,0,0,2,3,1,0,fictional
txn-01281,2025-06-11 03:00:00+00:00,customer-070,3839.63,0,1,0,3,3,1,0,fictional
txn-01282,2025-06-11 06:00:00+00:00,customer-071,2063.84,0,0,0,2,0,0,0,fictional
txn-01283,2025-06-11 09:00:00+00:00,customer-072,5029.71,0,0,0,0,1,0,0,fictional
txn-01284,2025-06-11 12:00:00+00:00,customer-073,15459.6,0,0,0,0,2,0,0,fictional
txn-01285,2025-06-11 15:00:00+00:00,customer-074,1407.92,1,0,0,0,4,0,0,fictional
txn-01286,2025-06-11 18:00:00+00:00,customer-075,23217.68,1,1,0,0,3,0,0,fictional
txn-01287,2025-06-11 21:00:00+00:00,customer-076,2024.37,0,0,1,0,0,0,0,fictional
txn-01288,2025-06-12 00:00:00+00:00,customer-077,1153.32,0,0,0,0,3,1,0,fictional
txn-01289,2025-06-12 03:00:00+00:00,customer-078,1237.84,1,0,0,1,4,1,0,fictional
txn-01290,2025-06-12 06:00:00+00:00,customer-079,985.71,0,1,0,0,3,0,0,fictional
txn-01291,2025-06-12 09:00:00+00:00,customer-080,1513.25,1,0,0,0,4,0,0,fictional
txn-01292,2025-06-12 12:00:00+00:00,customer-081,3726.77,0,0,0,1,2,0,0,fictional
txn-01293,2025-06-12 15:00:00+00:00,customer-082,18285.47,0,0,0,3,3,0,0,fictional
txn-01294,2025-06-12 18:00:00+00:00,customer-083,6666.42,1,0,0,0,2,0,0,fictional
txn-01295,2025-06-12 21:00:00+00:00,customer-084,2128.2,0,1,0,0,4,0,0,fictional
txn-01296,2025-06-13 00:00:00+00:00,customer-085,22557.68,0,0,0,0,6,1,0,fictional
txn-01297,2025-06-13 03:00:00+00:00,customer-086,3794.96,0,0,0,2,2,1,0,fictional
txn-01298,2025-06-13 06:00:00+00:00,customer-087,90.03,1,1,0,0,8,0,0,fictional
txn-01299,2025-06-13 09:00:00+00:00,customer-088,5916.25,1,0,0,0,2,0,0,fictional
txn-01300,2025-06-13 12:00:00+00:00,customer-089,1867.47,0,0,0,0,3,0,0,fictional
txn-01301,2025-06-13 15:00:00+00:00,customer-090,9376.98,0,0,0,1,0,0,0,fictional
txn-01302,2025-06-13 18:00:00+00:00,customer-091,8076.67,1,0,0,0,4,0,0,fictional
txn-01303,2025-06-13 21:00:00+00:00,customer-092,3344.46,0,0,0,0,2,0,0,fictional
txn-01304,2025-06-14 00:00:00+00:00,customer-093,1882.92,0,0,0,0,3,1,0,fictional
txn-01305,2025-06-14 03:00:00+00:00,customer-094,7953.59,0,0,0,2,3,1,0,fictional
txn-01306,2025-06-14 06:00:00+00:00,customer-095,2969.68,0,0,0,0,3,0,0,fictional
txn-01307,2025-06-14 09:00:00+00:00,customer-096,30596.57,0,0,0,0,1,0,0,fictional
txn-01308,2025-06-14 12:00:00+00:00,customer-097,4382.27,0,0,0,0,3,0,0,fictional
txn-01309,2025-06-14 15:00:00+00:00,customer-098,4902.88,1,0,0,0,4,0,0,fictional
txn-01310,2025-06-14 18:00:00+00:00,customer-099,13250.89,0,0,0,0,3,0,0,fictional
txn-01311,2025-06-14 21:00:00+00:00,customer-100,780.85,0,0,0,0,2,0,0,fictional
txn-01312,2025-06-15 00:00:00+00:00,customer-101,10892.37,0,0,0,1,4,1,0,fictional
txn-01313,2025-06-15 03:00:00+00:00,customer-102,11632.97,1,0,0,2,2,1,0,fictional
txn-01314,2025-06-15 06:00:00+00:00,customer-103,2771.89,0,0,0,0,5,0,0,fictional
txn-01315,2025-06-15 09:00:00+00:00,customer-104,253.72,0,0,0,2,2,0,0,fictional
txn-01316,2025-06-15 12:00:00+00:00,customer-105,4724.72,0,0,0,0,3,0,0,fictional
txn-01317,2025-06-15 15:00:00+00:00,customer-106,3592.54,0,1,0,3,3,0,0,fictional
txn-01318,2025-06-15 18:00:00+00:00,customer-107,1355.28,1,0,0,1,2,0,0,fictional
txn-01319,2025-06-15 21:00:00+00:00,customer-108,1095.25,0,0,0,0,2,0,0,fictional
txn-01320,2025-06-16 00:00:00+00:00,customer-109,180.3,0,0,0,1,1,1,0,fictional
txn-01321,2025-06-16 03:00:00+00:00,customer-110,1280.57,0,1,0,0,2,1,0,fictional
txn-01322,2025-06-16 06:00:00+00:00,customer-111,2503.92,0,0,0,0,1,0,0,fictional
txn-01323,2025-06-16 09:00:00+00:00,customer-112,2187.68,1,0,1,0,2,0,0,fictional
txn-01324,2025-06-16 12:00:00+00:00,customer-113,1754.68,0,0,0,2,3,0,0,fictional
txn-01325,2025-06-16 15:00:00+00:00,customer-114,1701.71,0,0,0,0,1,0,0,fictional
txn-01326,2025-06-16 18:00:00+00:00,customer-115,724.3,0,0,0,2,1,0,0,fictional
txn-01327,2025-06-16 21:00:00+00:00,customer-116,1253.85,1,1,0,1,3,0,0,fictional
txn-01328,2025-06-17 00:00:00+00:00,customer-117,1213.48,0,0,0,1,2,1,0,fictional
txn-01329,2025-06-17 03:00:00+00:00,customer-118,1264.76,0,0,0,1,5,1,0,fictional
txn-01330,2025-06-17 06:00:00+00:00,customer-119,3649.36,0,0,0,0,2,0,0,fictional
txn-01331,2025-06-17 09:00:00+00:00,customer-120,2986.89,0,0,0,0,2,0,0,fictional
txn-01332,2025-06-17 12:00:00+00:00,customer-121,27297.94,0,1,0,1,5,0,0,fictional
txn-01333,2025-06-17 15:00:00+00:00,customer-122,3409.77,1,0,1,1,3,0,0,fictional
txn-01334,2025-06-17 18:00:00+00:00,customer-123,1668.98,0,0,0,3,3,0,0,fictional
txn-01335,2025-06-17 21:00:00+00:00,customer-124,1369.96,0,0,0,2,1,0,0,fictional
txn-01336,2025-06-18 00:00:00+00:00,customer-125,13325.56,0,0,0,0,5,1,0,fictional
txn-01337,2025-06-18 03:00:00+00:00,customer-126,2472.15,0,0,0,1,2,1,0,fictional
txn-01338,2025-06-18 06:00:00+00:00,customer-127,11772.16,0,1,1,1,2,0,0,fictional
txn-01339,2025-06-18 09:00:00+00:00,customer-128,1366.16,1,0,0,3,1,0,0,fictional
txn-01340,2025-06-18 12:00:00+00:00,customer-129,2733.29,0,0,0,1,0,0,0,fictional
txn-01341,2025-06-18 15:00:00+00:00,customer-130,1612.87,1,0,0,0,3,0,0,fictional
txn-01342,2025-06-18 18:00:00+00:00,customer-131,358.33,0,0,0,0,2,0,0,fictional
txn-01343,2025-06-18 21:00:00+00:00,customer-132,1640.58,1,0,0,1,2,0,0,fictional
txn-01344,2025-06-19 00:00:00+00:00,customer-133,6221.41,1,0,0,1,4,1,0,fictional
txn-01345,2025-06-19 03:00:00+00:00,customer-134,12213.11,0,0,0,0,1,1,0,fictional
txn-01346,2025-06-19 06:00:00+00:00,customer-135,498.44,0,0,1,0,4,0,0,fictional
txn-01347,2025-06-19 09:00:00+00:00,customer-136,6202.62,0,0,0,1,2,0,0,fictional
txn-01348,2025-06-19 12:00:00+00:00,customer-137,669.25,1,0,0,2,3,0,0,fictional
txn-01349,2025-06-19 15:00:00+00:00,customer-138,906.76,0,0,0,1,2,0,0,fictional
txn-01350,2025-06-19 18:00:00+00:00,customer-139,473.75,1,0,0,2,3,0,0,fictional
txn-01351,2025-06-19 21:00:00+00:00,customer-140,1075.9,0,0,0,0,1,0,0,fictional
txn-01352,2025-06-20 00:00:00+00:00,customer-141,2513.25,0,0,0,1,5,1,0,fictional
txn-01353,2025-06-20 03:00:00+00:00,customer-142,2960.35,0,0,0,0,2,1,0,fictional
txn-01354,2025-06-20 06:00:00+00:00,customer-143,10715.75,1,0,0,0,3,0,0,fictional
txn-01355,2025-06-20 09:00:00+00:00,customer-144,156632.17,1,1,0,0,4,0,1,fictional
txn-01356,2025-06-20 12:00:00+00:00,customer-145,4092.07,1,0,0,0,2,0,0,fictional
txn-01357,2025-06-20 15:00:00+00:00,customer-146,3696.12,0,0,0,0,1,0,0,fictional
txn-01358,2025-06-20 18:00:00+00:00,customer-147,5483.53,0,0,0,3,1,0,0,fictional
txn-01359,2025-06-20 21:00:00+00:00,customer-148,735.49,1,0,0,1,5,0,0,fictional
txn-01360,2025-06-21 00:00:00+00:00,customer-149,3811.91,0,0,0,0,3,1,0,fictional
txn-01361,2025-06-21 03:00:00+00:00,customer-150,14056.28,0,0,0,0,3,1,0,fictional
txn-01362,2025-06-21 06:00:00+00:00,customer-151,10820.57,1,0,0,0,4,0,0,fictional
txn-01363,2025-06-21 09:00:00+00:00,customer-152,191617.7,0,0,0,0,1,0,1,fictional
txn-01364,2025-06-21 12:00:00+00:00,customer-153,1379.57,0,0,0,2,0,0,0,fictional
txn-01365,2025-06-21 15:00:00+00:00,customer-154,626.37,0,0,1,0,1,0,0,fictional
txn-01366,2025-06-21 18:00:00+00:00,customer-155,3769.36,1,0,0,3,1,0,0,fictional
txn-01367,2025-06-21 21:00:00+00:00,customer-156,2373.54,0,1,0,0,6,0,0,fictional
